7227,24.05.1988,21,7
7228,4.08.1988,15,7
7229,7.08.1988,23,7
7230,9.08.1988,36,7
7231,24.08.1988,38,7
7232,21.09.1988,7,52
7233,19.10.1988,7,40
7234,2.11.1988,9,7
7236,21.02.1989,7,52
7237,22.03.1989,7,11
7238,26.04.1989,7,9
7239,17.05.1989,40,7
7240,23.08.1989,10,7
7242,11.10.1989,7,19
7243,15.11.1989,19,7
7244,5.05.1990,60,7
7246,26.09.1990,44,7
7247,17.10.1990,40,7
7248,14.11.1990,7,43
7249,27.03.1991,43,7
7250,28.08.1920,49,26
7251,9.04.1991,9,7
7253,29.08.1920,36,49
7254,22.05.1991,42,7
7255,31.08.1920,16,49
7257,02.09.1920,5,49
7258,21.08.1991,7,50
7259,28.10.1921,49,26
7261,13.11.1921,49,44
7262,16.10.1991,7,42
7263,26.02.1922,25,49
7264,11.06.1922,9,49
7265,20.11.1991,7,40
7266,28.06.1922,26,49
7268,13.08.1922,44,49
7269,14.05.1992,15,7
7271,19.08.1992,7,139
7272,27.05.1923,49,25
7273,26.08.1992,50,7
7274,01.07.1923,40,49
7275,9.09.1992,7,16
7276,28.10.1923,49,26
7277,7.10.1992,44,7
7278,25.05.1924,49,50
7279,11.11.1992,39,7
7280,28.05.1924,49,45
7281,2.12.1992,24,7
7282,30.05.1924,49,45
7283,10.01.1993,115,7
7284,31.08.1924,49,40
7285,28.09.1924,26,49
7287,24.05.1925,49,37
7289,11.10.1925,49,54
7290,14.04.1993,37,7
7291,28.10.1925,49,26
7292,28.04.1993,7,15
7293,17.01.1926,25,49
7294,12.05.1993,7,24
7295,14.03.1926,37,49
7296,8.09.1993,7,44
7297,06.06.1926,54,49
7298,13.10.1993,7,37
7299,13.06.1926,44,49
7300,17.11.1993,16,7
7301,28.06.1926,26,49
7302,19.01.1994,139,7
7304,15.04.1994,177,7
7305,28.09.1926,49,37
7306,28.04.1994,169,7
7307,28.10.1926,49,25
7309,02.01.1927,5,49
7310,20.02.1927,25,49
7311,21.06.1994,100,7
7312,20.03.1927,37,49
7313,26.06.1994,7,19
7314,24.04.1927,46,54
7315,30.06.1994,7,58
7316,26.05.1927,49,5
7317,31.07.1927,26,49
7318,5.07.1994,7,139
7320,10.07.1994,7,11
7321,09.10.1927,54,49
7323,23.10.1927,49,25
7324,16.07.1994,44,7
7325,28.10.1927,49,26
7326,12.10.1994,7,17
7327,01.04.1928,37,49
7328,16.11.1994,7,34
7329,22.04.1928,54,46
7330,14.12.1994,55,7
7331,13.05.1928,16,49
7332,23.09.1928,49,54
7333,15.02.1995,58,7
7334,27.10.1928,49,38
7335,29.03.1995,7,55
7336,28.10.1928,49,26
7337,12.04.1995,33,7
7338,03.03.1929,25,49
7339,26.04.1995,34,7
7340,17.03.1929,49,37
7341,7.06.1995,7,11
7342,05.05.1929,45,49
7343,6.09.1995,1,7
7344,28.06.1929,26,49
7345,7.10.1995,7,1
7346,08.09.1929,49,54
7347,11.10.1995,17,7
7348,15.09.1929,37,49
7349,06.10.1929,46,45
7350,15.11.1995,11,7
7351,28.10.1929,49,26
7352,27.03.1996,12,7
7353,01.01.1930,48,49
7354,24.04.1996,46,7
7355,12.01.1930,39,49
7356,28.05.1996,7,33
7357,23.03.1930,49,37
7358,01.05.1930,49,54
7360,11.05.1930,16,49
7361,9.06.1996,48,7
7362,14.06.1930,49,48
7363,13.06.1996,40,7
7364,21.09.1930,5,49
7365,18.06.1996,16,7
7366,26.10.1930,54,49
7367,1.09.1996,24,7
7368,15.02.1931,16,49
7369,8.10.1996,31,7
7370,22.03.1931,49,54
7371,6.11.1996,181,7
7372,12.04.1931,37,49
7373,13.06.1931,49,45
7374,8.11.1996,188,7
7375,14.06.1931,38,49
7376,14.12.1996,57,7
7377,02.08.1931,26,49
7378,11.03.1997,7,46
7379,20.09.1931,54,49
7380,2.04.1997,7,57
7381,15.11.1931,25,49
7382,20.03.1932,49,54
7383,8.06.1997,7,31
7384,17.04.1932,45,49
7385,20.08.1997,7,24
7386,22.05.1932,49,37
7387,29.05.1932,21,49
7389,18.09.1932,54,49
7390,11.10.1997,41,7
7391,09.10.1932,49,26
7392,10.03.1998,58,7
7393,28.10.1932,49,25
7394,25.03.1998,33,7
7395,19.03.1933,54,49
7396,22.04.1998,7,95
7397,09.04.1933,37,46
7398,07.05.1933,25,49
7399,5.06.1998,7,69
7400,10.06.1933,49,16
7401,12.06.1998,7,64
7402,06.08.1933,26,49
7403,19.06.1998,100,7
7404,17.09.1933,49,37
7405,24.06.1998,48,7
7406,15.10.1933,38,49
7407,6.09.1998,7,38
7408,25.03.1934,16,49
7409,29.04.1934,49,54
7410,10.10.1998,12,7
7411,16.05.1934,49,12
7412,14.10.1998,7,44
7413,27.05.1934,49,40
7414,4.11.1998,7,69
7415,31.05.1934,49,45
7416,23.12.1998,95,7
7417,03.06.1934,49,11
7418,16.02.1999,68,7
7419,10.06.1934,25,49
7420,3.03.1999,7,46
7421,02.09.1934,49,26
7422,27.03.1999,5,7
7424,14.10.1934,45,46
7425,31.03.1999,31,7
7426,17.03.1935,49,45
7428,14.04.1935,49,37
7429,4.06.1999,38,7
7430,26.05.1935,11,8
7431,9.06.1999,7,12
7432,06.09.1935,26,49
7433,22.09.1935,54,49
7435,28.10.1935,49,25
7436,4.09.1999,44,7
7437,09.02.1936,16,49
7438,10.10.1999,7,31
7439,22.03.1936,37,49
7440,26.04.1936,49,48
7441,17.11.1999,19,7
7442,27.09.1936,8,11
7443,9.02.2000,7,46
7444,18.10.1936,46,54
7445,12.02.2000,61,7
7446,13.12.1936,25,49
7447,15.02.2000,194,7
7448,21.02.1937,49,45
7449,29.03.2000,7,56
7450,8.04.1937,40,46
7453,23.05.1937,49,25
7454,16.08.2000,7,5
7455,19.09.1937,54,46
7456,03.10.1937,49,26
7457,2.09.2000,7,49
7458,7.10.2000,7,32
7459,13.10.1937,46,28
7460,11.10.2000,9,7
7461,24.10.1937,49,37
7462,14.11.2000,69,7
7463,07.11.1937,7,49
7464,01.12.1937,12,49
7465,24.01.2001,139,7
7466,08.12.1937,43,49
7468,03.04.1938,45,46
7469,24.04.1938,49,7
7470,28.02.2001,164,7
7471,18.05.1938,49,22
7472,24.03.2001,7,23
7473,05.06.1938,49,21
7474,28.03.2001,7,35
7475,12.06.1938,49,60
7477,14.06.1938,49,60
7478,2.06.2001,35,7
7479,07.08.1938,44,46
7480,6.06.2001,23,7
7482,15.08.2001,7,33
7483,04.12.1938,49,40
7484,1.09.2001,32,7
7485,07.04.1946,16,49
7486,5.09.2001,7,9
7487,09.05.1946,49,26
7488,6.10.2001,49,7
7489,14.09.1946,49,45
7490,13.02.2002,27,7
7491,29.09.1946,26,49
7492,27.10.1946,37,49
7493,27.03.2002,62,7
7494,11.05.1947,49,26
7495,17.04.2002,139,7
7496,20.06.1947,9,49
7497,21.08.2002,7,11
7498,31.08.1947,49,38
7499,7.09.2002,5,7
7500,21.09.1947,40,49
7501,12.10.2002,7,27
7502,05.10.1947,49,37
7503,16.10.2002,7,2
7504,14.12.1947,25,49
7505,20.11.2002,48,7
7506,18.04.1948,38,49
7507,23.05.1948,54,49
7508,12.02.2003,7,54
7509,27.03.2003,3215,7
7510,12.06.1948,49,16
7511,04.07.1948,40,49
7512,2.04.2003,13,7
7513,29.08.1948,7,49
7514,30.04.2003,7,1
7515,10.10.1948,45,49
7516,7.06.2003,7,5
7517,31.10.1948,49,37
7518,23.03.1949,49,31
7519,20.08.2003,7,30
7520,10.04.1949,49,54
7521,06.09.2003,7,13
7522,22.05.1949,49,40
7524,04.09.1949,49,7
7525,11.10.2003,27,7
7526,25.09.1949,37,49
7527,18.11.2003,184,7
7528,30.10.1949,49,38
7529,13.11.1949,16,49
7530,30.04.1950,54,46
7531,21.05.1950,40,49
7532,27.08.1950,7,49
7533,17.09.1950,49,1
7534,22.10.1950,38,49
7535,20.05.1951,49,40
7536,14.10.1951,49,54
7537,11.05.1952,40,49
7538,14.09.1952,49,38
7539,19.10.1952,54,46
7540,29.11.1952,1,49
7541,07.12.1952,1,49
7542,26.04.1953,49,25
7543,10.05.1953,38,49
7544,14.06.1953,49,40
7545,06.09.1953,7,49
7546,20.09.1953,49,45
7547,04.10.1953,49,54
7548,25.10.1953,40,49
7549,08.11.1953,49,7
7550,13.12.1953,25,49
7551,16.06.1954,66,49
7552,19.06.1954,37,49
7553,24.10.1954,54,49
7554,27.03.1955,46,37
7555,05.06.1955,5,49
7556,25.09.1955,49,5
7557,02.10.1955,49,54
7558,13.11.1955,7,49
7559,21.04.1956,49,60
7560,10.05.1956,45,49
7561,20.05.1956,54,49
7562,05.08.1956,60,49
7563,08.08.1956,60,49
7564,12.08.1956,66,49
7565,19.08.1956,58,49
7566,26.08.1956,61,49
7567,30.09.1956,26,49
7568,25.11.1956,49,50
7569,01.05.1957,55,49
7570,18.05.1957,49,26
7571,26.05.1957,49,55
7572,16.06.1957,8,10
7574,27.10.1957,10,8
7575,13.12.1957,68,49
7576,02.04.1958,8,11
7577,08.06.1958,35,49
7578,11.06.1958,11,8
7579,15.06.1958,49,58
7580,17.06.1958,35,49
7581,30.08.1958,49,52
7582,20.09.1958,49,45
7583,12.10.1958,49,7
7584,13.12.1958,25,49
7585,18.12.1958,50,49
7586,05.04.1959,22,49
7588,06.09.1959,52,49
7589,23.09.1959,9,49
7590,18.10.1959,49,9
7591,01.11.1959,49,25
7592,01.05.1960,49,37
7593,22.05.1960,40,49
7594,29.05.1960,49,40
7595,06.07.1960,52,49
7596,09.07.1960,16,49
7597,30.10.1960,49,21
7598,26.03.1961,49,44
7599,29.04.1961,49,139
7600,4.05.1961,49,43
7601,19.06.1961,49,58
7602,26.09.1961,43,49
7603,08.10.1961,22,49
7604,29.10.1961,49,22
7605,29.11.1961,43,49
7606,07.04.1962,44,49
7607,22.04.1962,49,66
7608,31.05.1962,49,48
7609,02.06.1962,60,49
7610,07.06.1962,139,49
7611,10.06.1962,49,54
7612,13.06.1962,49,26
7613,17.06.1962,60,49
7614,16.09.1962,37,49
7615,28.10.1962,49,38
7616,21.11.1962,10,8
7617,31.03.1963,8,10
7618,24.04.1963,37,49
7619,28.04.1963,7,49
7620,29.05.1963,49,12
7621,02.06.1963,49,54
7622,03.11.1963,26,49
7623,11.04.1964,25,49
7624,29.04.1964,11,8
7625,17.05.1964,49,26
7626,13.09.1964,38,49
7627,11.10.1964,54,46
7628,25.04.1965,49,39
7629,30.05.1965,40,49
7630,19.09.1965,49,40
7631,09.10.1965,50,49
7632,31.10.1965,39,49
7633,21.11.1965,49,50
7634,18.05.1966,49,52
7635,12.06.1966,60,49
7636,15.06.1966,60,49
7638,02.11.1966,12,49
7639,06.11.1966,21,49
7640,03.05.1967,45,49
7641,21.05.1967,22,49
7642,18.06.1967,49,50
7643,01.10.1967,49,48
7644,22.10.1967,48,49
7645,15.11.1967,50,49
7646,22.11.1967,49,22
7647,27.04.1968,49,26
7648,23.06.1968,49,60
7649,25.09.1968,9,49
7650,20.10.1968,49,9
7651,16.04.1969,21,49
7652,04.05.1969,22,49
7653,25.05.1969,54,49
7654,14.09.1969,49,54
7655,07.10.1969,49,22
7656,03.12.1969,49,54
7657,12.04.1970,37,49
7658,09.05.1970,31,49
7659,13.05.1970,36,49
7660,03.06.1970,49,60
7661,06.06.1970,40,49
7662,11.06.1970,49,12
7663,05.09.1970,16,49
7664,07.10.1970,49,15
7666,21.04.1971,55,49
7668,16.06.1971,15,49
7669,14.07.1971,60,49
7670,25.09.1971,10,8
7671,27.10.1971,49,55
7672,14.11.1971,40,49
7673,08.04.1972,49,37
7674,26.04.1972,49,31
7675,14.05.1972,44,49
7676,28.06.1972,60,49
7677,02.07.1972,43,49
7678,06.07.1972,26,49
7679,30.08.1972,49,21
7680,15.10.1972,38,49
7681,01.11.1972,8,10
7682,28.03.1973,11,8
7683,02.05.1973,9,49
7684,27.05.1973,49,12
7685,06.06.1973,49,9
7686,26.09.1973,43,49
7687,17.10.1973,49,43
7688,27.03.1974,10,49
7689,07.04.1974,60,49
7690,13.04.1974,7,49
7691,27.04.1974,49,16
7692,20.05.1974,52,49
7693,25.09.1974,8,10
7694,13.10.1974,49,44
7695,30.10.1974,12,49
7696,13.11.1974,49,38
7697,20.12.1974,161,49
7698,31.03.1975,49,40
7699,20.04.1975,49,57
7700,30.04.1975,49,39
7701,07.06.1975,37,49
7703,15.10.1975,49,54
7704,30.10.1975,49,12
7705,12.11.1975,39,49
7706,19.11.1975,8,10
7707,23.11.1975,57,49
7708,10.03.1976,49,52
7709,27.03.1976,16,49
7710,07.04.1976,10,8
7711,24.04.1976,49,52
7712,22.05.1976,52,49
7713,16.06.1976,49,21
7714,20.06.1976,8,11
7715,22.09.1976,40,49
7716,06.10.1976,49,40
7717,13.10.1976,49,43
7718,17.11.1976,11,8
7719,23.03.1977,49,19
7720,30.03.1977,55,49
7721,20.04.1977,54,49
7722,24.05.1977,45,49
7723,01.06.1977,49,37
7724,07.09.1977,49,50
7725,21.09.1977,43,49
7726,09.11.1977,49,54
7727,6.11.1977,49,55
7728,22.03.1978,19,49
7729,15.04.1978,54,49
7730,23.04.1978,49,7
7731,17.05.1978,60,49
7732,21.05.1978,44,49
7733,06.09.1978,10,8
7734,04.10.1978,44,49
7735,11.10.1978,8,11
7736,08.11.1978,49,25
7737,29.11.1978,12,49
7738,14.03.1979,49,48
7739,04.04.1979,49,16
7740,01.05.1979,31,49
7741,05.05.1979,52,49
7742,12.09.1979,54,49
7743,26.09.1979,49,22
7744,10.10.1979,49,44
7745,17.11.1979,16,49
7746,24.11.1979,49,31
7747,27.01.1980,194,49
7748,03.02.1980,194,49
7749,09.02.1980,194,49
7750,26.03.1980,45,49
7751,16.04.1980,48,49
7752,30.04.1980,49,54
7753,18.05.1980,49,40
7754,11.06.1980,8,11
7755,14.06.1980,49,19
7756,17.06.1980,49,21
7757,21.06.1980,25,49
7758,24.09.1980,38,49
7759,08.10.1980,8,10
7760,15.10.1980,58,49
7761,19.11.1980,55,49
7762,03.12.1980,49,50
7763,24.03.1981,49,45
7764,15.04.1981,50,49
7765,29.04.1981,22,49
7766,27.05.1981,49,23
7768,09.09.1981,49,55
7769,23.09.1981,23,49
7770,28.10.1981,52,49
7771,11.11.1981,58,49
7772,29.11.1981,49,52
7774,09.03.1982,58,49
7775,24.03.1982,49,19
7776,14.04.1982,11,8
7777,28.04.1982,37,49
7778,17.06.1982,49,169
7779,20.06.1982,49,12
7780,24.06.1982,49,16
7781,06.10.1982,49,44
7782,27.10.1982,9,49
7783,11.11.1982,25,46
7784,27.03.1983,57,49
7785,16.04.1983,49,57
7786,15.05.1983,40,49
7787,07.09.1983,45,49
7788,21.09.1983,44,49
7789,26.10.1983,49,7
7790,16.11.1983,49,25
7791,30.11.1983,49,40
7792,28.03.1984,10,8
7793,07.04.1984,25,49
7794,16.05.1984,49,9
7795,05.09.1984,19,46
7796,14.10.1984,39,49
7797,31.10.1984,49,32
7798,27.03.1985,45,49
7799,21.04.1985,32,49
7800,30.04.1985,8,11
7801,05.06.1985,44,49
7802,04.09.1985,49,38
7803,25.09.1985,49,39
7804,16.10.1985,49,44
7805,17.11.1985,11,8
7806,23.04.1986,8,10
7807,27.05.1986,49,22
7808,29.05.1986,23,49
7809,03.08.1986,194,49
7810,06.08.1986,194,49
7812,10.09.1986,49,21
7813,15.10.1986,49,15
7814,12.11.1986,49,9
7815,25.03.1987,45,49
7816,29.04.1987,55,49
7817,13.05.1987,10,8
7818,03.06.1987,9,49
7819,09.09.1987,15,49
7820,27.10.1987,49,38
7821,11.11.1987,49,55
7822,24.02.1988,48,49
7823,23.03.1988,7,49
7824,27.04.1988,49,52
7825,01.06.1988,9,49
7826,24.08.1988,16,49
7827,20.09.1988,49,37
7828,18.10.1988,31,49
7829,04.11.1988,49,36
7830,16.11.1988,49,5
7831,11.04.1989,37,49
7832,29.04.1989,5,49
7833,09.05.1989,49,31
7834,07.06.1989,45,46
7835,05.09.1989,46,40
7836,06.10.1989,49,39
7837,25.10.1989,49,45
7838,15.11.1989,39,49
7839,21.02.1990,48,49
7841,25.04.1990,12,49
7842,26.05.1990,11,8
7843,10.06.1990,49,151
7844,15.06.1990,49,37
7845,19.06.1990,25,49
7846,23.06.1990,49,126
7847,01.07.1990,11,49
7848,29.08.1990,15,49
7849,26.09.1990,49,23
7850,13.10.1990,16,49
7851,14.11.1990,49,48
7852,30.01.1991,194,49
7853,06.02.1991,194,49
7854,27.03.1991,49,38
7855,01.05.1991,1,49
7857,21.08.1991,49,45
7858,04.09.1991,49,16
7859,25.09.1991,36,49
7860,16.10.1991,49,1
7861,13.11.1991,48,49
7862,18.12.1991,60,49
7864,25.03.1992,49,12
7865,22.04.1992,8,11
7866,27.05.1992,38,49
7867,19.08.1992,49,37
7868,02.09.1992,49,5
7869,23.09.1992,49,14
7870,14.11.1992,40,49
7871,24.03.1993,57,49
7872,28.04.1993,49,55
7873,02.06.1993,49,40
7874,16.06.1993,14,49
7875,08.09.1993,55,49
7876,27.10.1993,49,57
7877,17.11.1993,5,49
7878,23.02.1994,50,49
7879,20.04.1994,45,49
7880,25.05.1994,49,30
7881,05.06.1994,22,49
7882,17.08.1994,16,49
7883,06.09.1994,49,32
7884,12.10.1994,32,49
7885,16.11.1994,21,49
7886,08.03.1995,49,15
7887,29.03.1995,49,56
7888,26.04.1995,49,21
7890,07.06.1995,31,49
7891,16.08.1995,36,49
7892,06.09.1995,49,36
7893,07.10.1995,56,49
7894,15.11.1995,49,31
7895,13.12.1995,169,49
7896,26.03.1996,49,50
7897,24.04.1996,49,22
7898,29.05.1996,37,49
7899,01.06.1996,45,49
7900,09.06.1996,11,49
7901,14.06.1996,25,49
7902,19.06.1996,49,41
7903,23.06.1996,49,39
7904,26.06.1996,49,16
7905,30.06.1996,11,49
7906,04.09.1996,49,23
7907,18.09.1996,49,32
7908,09.10.1996,49,48
7909,10.11.1996,26,49
7910,11.12.1996,100,49
7911,12.12.1996,49,27
7912,26.02.1997,49,56
7913,12.03.1997,49,38
7914,02.04.1997,49,26
7915,08.06.1997,48,49
7916,20.08.1997,49,14
7918,06.09.1997,14,49
7919,24.09.1997,32,49
7922,15.12.1997,49,66
7924,19.12.1997,60,49
7925,21.12.1997,49,66
7926,25.03.1998,49,22
7927,22.04.1998,47,49
7928,21.05.1998,49,64
7929,24.05.1998,162,49
7931,19.08.1998,49,9
7932,06.09.1998,14,49
7933,10.10.1998,6,49
7934,14.10.1998,49,13
7935,18.11.1998,12,49
7936,09.02.1999,5,49
7937,27.03.1999,49,30
7938,31.03.1999,43,49
7939,28.04.1999,38,49
7940,05.06.1999,13,49
7942,18.08.1999,49,45
7943,04.09.1999,30,49
7944,08.09.1999,49,6
7945,09.10.1999,49,14
7946,13.11.1999,21,49
7947,08.02.2000,49,139
7948,23.02.2000,22,49
7949,29.03.2000,49,194
7950,26.04.2000,49,24
7951,03.06.2000,11,49
7952,11.06.2000,21,49
7953,16.06.2000,49,16
7954,21.06.2000,9,49
7955,16.08.2000,49,47
7956,02.09.2000,7,49
7957,07.10.2000,49,23
7958,11.10.2000,32,49
7959,28.02.2001,33,49
7960,24.03.2001,35,49
7961,28.03.2001,49,9
7962,25.04.2001,49,5
7963,02.06.2001,9,49
7964,06.06.2001,49,35
7965,15.08.2001,49,184
7966,01.09.2001,23,49
7967,5.09.2001,49,32
7968,06.10.2001,49,7
7969,10.11.2001,5,49
7970,14.11.2001,49,5
7971,12.02.2002,49,54
7972,13.03.2002,57,49
7973,27.03.2002,55,49
7974,17.04.2002,19,49
7975,18.05.2002,49,25
7976,21.08.2002,49,46
7977,06.09.2002,49,26
7978,12.10.2002,34,49
7979,16.10.2002,49,56
7980,20.11.2002,49,44
7981,12.02.2003,16,49
7982,29.03.2003,21,49
7983,02.04.2003,49,37
7984,30.04.2003,49,50
7985,11.06.2003,49,34
7986,06.09.2003,56,49
7987,10.09.2003,49,21
7988,11.10.2003,37,49
7989,12.11.2003,49,136
7990,13.11.1960,57,24
7992,27.11.1963,57,19
7993,24.04.1965,11,57
7994,05.05.1965,44,57
7995,07.11.1965,57,44
7996,14.11.1965,57,11
7997,03.12.1966,57,40
7998,22.03.1967,57,25
7999,23.04.1967,40,57
8000,01.11.1967,25,57
8001,08.11.1967,45,57
8002,17.02.1968,57,45
8003,19.05.1968,37,57
8004,13.11.1960,57,24
8006,27.11.1963,57,19
8007,24.04.1965,11,57
8008,05.05.1965,44,57
8009,07.11.1965,57,44
8010,14.11.1965,57,11
8011,03.12.1966,57,40
8012,22.03.1967,57,25
8013,23.04.1967,40,57
8014,01.11.1967,25,57
8015,08.11.1967,45,57
8016,17.02.1968,57,45
8017,19.05.1968,37,57
8018,23.11.1968,57,11
8019,11.12.1968,57,43
8020,25.03.1969,19,57
8021,19.04.1969,57,37
8022,17.05.1969,43,57
8023,21.05.1969,11,57
8024,15.11.1970,57,52
8025,09.12.1970,19,57
8028,09.05.1971,57,48
8030,24.11.1971,48,57
8032,10.05.1972,57,39
8033,19.11.1972,57,7
8034,28.01.1973,57,7
8035,14.02.1973,57,35
8036,08.05.1973,35,57
8037,18.11.1973,7,57
8038,06.02.1974,57,7
8039,15.11.1974,19,57
8040,01.04.1975,57,19
8041,16.04.1975,12,57
8042,20.04.1975,49,57
8043,1.05.1975,57,12
8044,08.06.1975,57,39
8045,05.11.1975,57,19
8046,23.11.1975,57,49
8047,03.12.1975,39,57
8048,23.05.1976,57,9
8049,27.10.1976,9,57
8050,31.10.1976,38,57
8051,05.12.1976,57,39
8053,15.05.1977,57,38
8055,11.01.1978,57,19
8056,16.11.1978,57,181
8057,13.12.1978,48,57
8058,01.04.1979,57,26
8059,13.05.1979,57,40
8060,14.11.1979,26,57
8061,18.11.1979,40,57
8062,09.12.1979,57,48
8063,16.01.1980,57,19
8064,26.03.1980,57,22
8065,11.10.1980,57,16
8066,19.11.1980,22,57
8067,21.12.1980,57,5
8068,18.02.1981,5,57
8069,22.02.1981,21,57
8070,15.04.1981,57,19
8071,29.04.1981,57,21
8073,15.04.1982,185,57
8074,01.05.1982,40,57
8075,27.10.1982,57,19
8076,13.11.1982,57,44
8078,12.02.1983,57,25
8079,27.03.1983,57,49
8080,16.04.1983,49,57
8081,15.05.1983,44,57
8082,12.11.1983,57,40
8083,22.12.1983,25,57
8084,11.04.1984,19,57
8085,02.05.1984,57,37
8086,01.09.1984,57,19
8087,31.10.1984,57,136
8088,17.11.1984,57,54
8089,17.12.1984,57,31
8090,23.12.1984,57,21
8091,27.02.1985,21,57
8092,03.04.1985,54,57
8094,19.02.1986,19,57
8095,03.12.1986,57,19
8096,21.12.1986,57,21
8097,14.01.1987,19,57
8098,08.02.1987,57,54
8099,25.03.1987,164,57
8100,12.04.1987,38,57
8101,11.11.1987,57,38
8102,02.12.1987,54,57
8103,09.12.1987,21,57
8104,12.10.1988,57,32
8105,22.10.1988,57,16
8106,02.11.1988,57,36
8107,23.11.1988,32,57
8108,11.12.1988,26,57
8109,08.02.1989,57,43
8110,26.04.1989,43,57
8111,21.05.1989,36,57
8112,11.10.1989,57,32
8113,28.10.1989,57,26
8114,18.11.1989,16,57
8116,14.11.1990,57,36
8117,22.12.1990,57,25
8118,27.02.1991,57,19
8120,01.05.1991,36,57
8122,16.10.1991,57,23
8123,13.11.1991,57,52
8124,21.12.1991,25,57
8125,03.03.1992,24,57
8127,22.04.1992,5,57
8128,16.06.1992,14,57
8129,02.09.1992,19,57
8130,07.10.1992,57,32
8132,18.11.1992,57,47
8133,29.11.1992,57,40
8135,01.02.1993,57,38
8136,13.02.1993,57,5
8137,24.03.1993,57,49
8138,14.04.1993,40,57
8139,25.04.1993,57,14
8140,05.10.1993,57,24
8141,13.10.1993,55,57
8142,27.10.1993,49,57
8143,09.03.1994,57,13
8144,27.04.1994,47,57
8145,07.09.1994,57,48
8147,16.11.1994,57,3
8150,25.01.1995,57,19
8151,08.02.1995,57,36
8154,29.03.1995,57,9
8155,26.04.1995,5,57
8156,07.06.1995,9,57
8157,06.09.1995,48,57
8159,15.11.1995,57,5
8160,16.01.1996,171,57
8161,20.02.1996,57,13
8162,12.03.1996,57,28
8163,27.03.1996,57,17
8164,05.06.1996,23,57
8165,27.08.1996,38,57
8166,01.09.1996,41,57
8167,08.10.1996,169,57
8168,10.11.1996,57,24
8169,14.12.1996,57,7
8170,14.02.1997,57,28
8171,15.02.1997,57,38
8172,17.02.1997,57,30
8173,12.03.1997,57,19
8174,29.03.1997,57,41
8175,02.04.1997,7,57
8176,30.04.1997,24,57
8178,07.09.1997,31,57
8179,11.10.1997,57,31
8180,05.02.1998,57,15
8181,09.02.1998,57,47
8182,19.08.1998,57,1
8184,10.10.1998,57,37
8185,18.11.1998,42,57
8186,03.02.1999,57,5
8187,05.02.1999,57,15
8189,16.03.1999,57,13
8190,28.03.1999,24,57
8191,18.08.1999,57,40
8192,05.09.1999,57,24
8193,08.09.1999,48,57
8196,04.02.2000,57,3
8197,06.02.2000,57,40
8198,22.03.2000,57,161
8199,26.04.2000,40,57
8200,15.08.2000,1,57
8201,02.09.2000,2,57
8202,07.10.2000,57,21
8203,15.11.2000,57,2
8206,24.03.2001,57,22
8207,28.03.2001,57,13
8208,25.04.2001,21,57
8209,06.06.2001,39,57
8210,15.08.2001,13,57
8211,05.09.2001,57,39
8212,06.10.2001,22,57
8213,14.11.2001,19,57
8214,12.02.2002,57,45
8215,13.02.2002,57,49
8216,01.05.2002,54,57
8217,15.05.2002,19,57
8218,21.08.2002,35,57
8219,07.09.2002,57,16
8220,20.11.2002,57,32
8221,29.01.2003,57,19
8222,12.02.2003,57,41
8223,13.02.2003,57,46
8224,29.03.2003,57,24
8225,02.04.2003,47,57
8226,30.04.2003,24,57
8227,7.06.2003,32,57
8228,06.09.2003,16,57
8229,11.10.2003,57,47
8230,19.10.1908,9,16
8231,22.10.1908,9,16
8232,24.10.1908,12,9
8233,05.05.1910,9,12
8234,21.10.1911,12,9
8235,30.06.1912,9,36
8236,02.07.1912,9,21
8237,04.07.1912,12,9
8238,06.10.1912,9,11
8239,25.05.1913,9,44
8240,05.10.1913,44,9
8241,26.10.1913,11,9
8242,17.05.1914,9,21
8243,05.06.1914,9,12
8244,06.06.1915,9,44
8245,19.09.1915,9,36
8246,31.10.1915,44,9
8247,04.06.1916,9,44
8248,25.06.1916,36,9
8249,08.10.1916,44,9
8250,15.10.1916,9,36
8251,03.06.1917,9,44
8252,17.06.1917,36,9
8253,07.10.1917,9,36
8254,14.10.1917,44,9
8255,02.06.1918,9,44
8256,16.06.1918,36,9
8258,20.10.1918,44,9
8259,05.06.1919,9,44
8260,12.06.1919,9,36
8261,21.09.1919,36,9
8262,12.10.1919,44,9
8263,05.04.1920,21,9
8264,13.06.1920,36,9
8265,28.08.1920,48,9
8267,12.06.1921,9,21
8268,02.10.1921,9,36
8269,09.10.1921,44,9
8270,15.04.1922,5,9
8271,17.04.1922,21,9
8272,11.06.1922,9,49
8274,01.10.1922,9,44
8275,06.05.1923,49,9
8276,17.06.1923,9,45
8277,30.09.1923,9,36
8278,14.10.1923,44,9
8279,21.04.1924,45,9
8280,15.06.1924,9,44
8281,14.09.1924,36,9
8282,05.10.1924,9,5
8283,14.06.1925,44,9
8284,21.06.1925,9,36
8285,27.09.1925,9,15
8286,25.10.1925,21,9
8287,13.06.1926,9,21
8288,20.06.1926,15,9
8289,19.09.1926,36,9
8290,03.10.1926,9,44
8291,29.05.1927,36,9
8292,12.06.1927,9,21
8293,19.06.1927,44,9
8294,02.10.1927,9,11
8295,30.10.1927,9,36
8296,22.04.1928,21,9
8297,17.06.1928,36,9
8298,16.09.1928,11,9
8299,07.10.1928,9,44
8300,16.06.1929,44,9
8301,23.06.1929,9,36
8302,13.10.1929,9,15
