28352,05.04.1972,MEXICO,PERIL	
28447,03.08.1983,CHILE,PERII	
28451,28.08.1983,COLOМВIA,PERU	
28459,09.08.1984,PERU,COLOIIIBIA	
28523,30.01.1993,PERU,BELARl
28551,25.06.1995,PERU,SLOVAКIA	
28597,29.06.1999,PERN,JAPAN	
28767,23.12.1947,PARAGUAY,CHiLE	
28790,01.04.1953,PARAGUAY,BRAZiL	
28805,29.01.1956,PARAGUAY,BRAZiL	
28926,16.09.1973,PARAGUAY,ARGENТ NA	
28997,06.02.1985,ĆHiLE,PARAGUAY	
29008,09.10.1985,PARAGUAY,CHiLE	
29013,10.11.1985,PARAGUAY,CHiLE	
29054,01.06.1989,PARAGUAY,BOLiVIA	
29086,05.09.1993,PERL,PARAGUAY	
29137,19.06.1998,PARAGUAY,SPAiN	
29164,21.06.2000,PARAGUAY,Ć OSTA RiCA	
29277,09.10.2004,ĆOLOMBiA,PARAGUAY	
29304,25.07.1965,ECUADOR,(OLОMß
29335,12.05.1973,HAITi,ECUADOR	
29373,14.06.1981,CHiLE,ECUADOR	
29394,31.03.1985,EĆUADOR,URUGUAY	
29395,05.03.1987,ĆUBА,ECUADOR	
29411,19.06.1988,COSТA RICA,ECUADOR	
29441,06.08.1992,ECUADOR,COSTA RiCA	
29484,30.06.1996,ECUADOR,ARM ENIA	
29517,14.04.1999,MEXICO,EĆUADOR	
29559,20.01.2002,HAiTI,ECUADOR	
29615,25.01.2006,ECUADOR,HOŃDURAS	
29751,07.03.1954,PARAGUAY,BRAZ L	
29877,02.06.1965,BRAZIL,BELC UM	
29924,06.11.1968,BRAZIL,FIFA „WORLD XI"	
29979,01.05.1974,BØZIL,AUSTRIA	
29984,22.06.1974,BRAZIL,ZAIRE	
30004,01.12.1976,BRAZIL,SOVIE`l rINIOX	
30091,25.04.1985,BRAZIL,COLOIIBIA	
30160,20.06.1990,BRAZIL,SCOТLAND	
30173,15.07.1991,BRAZIL,EĆUADOR	
30175,19.07.1991,BRAZII:,COLOMBIA	
30236,17.07.1994,BRAZIL,IIALY	
30240,22.02.1995,BRAZIL,SLOVAКIA	
30273,08.01.1948,PERM,BOLIVIA	
30306,02.04.1997,BRAZIL,CHU E	
30315,29.09.1957,BOLIVIA,ĆHiLE	
30370,01.02.1967,ĆHiLE,BOLIVIA	
30398,24.07.1973,ĆHiLE,BOLIVIA	
30471,29.01.1981,BOLIVIA,CZEĆHOSLOVAКIA	
30540,12.02.2003,ĆHINA P.R.,BRAZIL	
30606,12.09.1993,URIIGUAY,BOLIVIA	
30611,17.11.2004,ECUADOR,BRAZiL	
30736,19.07.2001,COSTA RiCA,BOLIVIA	
30755,30.03.2004,BOLIVIA,ĆHiLE	
30768,04.06.2005,CHiLE,BOLIVIA	
30803,02.08.1948,KOREA,MEXICO	
30893,05.01.1967,MEXICO,ŚWITZERLAND	
30913,10.07.1968,NIEXICO,BRAZIL	
30981,26.01.1972,MEXICO,CHiLE	
31026,15.10.1977,MEXICO,SURINAM	
31048,08.04.1980,MEXICO,HONDiIRAS	
31123,11.06.1986,MEXICO,IRAK	
31128,29.03.1987,BAHAMAŚ,MEXICO	
31177,08.11.1992,ST VINCENT & GRENADINES,MEXICO	
31181,06.12.1992,MEXICO,ST VINCENT & GRENADINES	
31182,13.12.1992,HONDURAŚ,MEXICO	
31184,27.01.1993,ŚPAIN,MEXICO	
31200,11.07.1993,MEXICO,MARTINICA	
31242,11.01.1996,MEXICO,ST VINCENT & GRENADINES	
31252,16.06.1996,UNΓГED STATES,MEXICO	
31254,15.09.1996,ST VINCENT & GRENADINES,MEXICO	
31258,30.10.1996,MEXICO,ST VINCENT & GRENADINES	
31285,25.05.1924,UNITED STATEŚ,EŚTONIA	
31290,12.12.1997,AUSТRALIA,MEXICO	
31311,09.05.1998,MEXICO,EŚTONIA	
31318,31.05.1998,ЛIEXICO,JAPAN	
31335,25.06.1950,SPAIN,UNITED ŠTATEŚ	
31386,23.10.1968,HAΓΓI,UNITED STATES	
31546,24.07.2003,MEXICO,COSТA RICA	
31570,07.07.2004,,
31574,13.07.2004,,
31580,06.10.2004,MEXICO,ST VINCENT & GRENADINES •	
31583,10.10.2004,ST VINCENT & GRENADINES,MEXICO	
31591,13.11.2004,ST KITTS & NEVIS,MEXICO	
31645,26.10.2005,,
31651,25.01.2006,,
31666,25.01.1992,UNITED ŚTATES,C.I.Ś.*	
31668,02.02.1992,UNITED STATES,C.I.S.	
31684,28.03.2007,,
31688,,MEXICO,PARAGUAY	
31690,8.06.2007,,
31709,06.02.1993,UNITEDSTATES,ROMANIA	
31745,29.01.1994,UNITED STATES,RUŚSIA	
31750,12.03.1994,UNITED ŠTATEŚ,SOUTH KOREA	
31802,22.01.1997,UNITEЛ STATES,DENMARK LEAGUE XI	
31863,15.11.2000,BARBADOŚ,UNITED STATES	
31969,12.06.2007,,
31975,,,
